
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4273072;0.3362808;0.2900618;0.7768184;0.4927848;0.4689972;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0;1.03259;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4278072;0.3362808;0.2900618;0.7775785;0.4923569;0.4685374;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.0004999936;1.032749;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4291072;0.3362808;0.2900618;0.7795503;0.4912422;0.467339;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.001800001;1.033162;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4304072;0.3362808;0.2900618;0.7815155;0.4901243;0.4661368;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.003100008;1.033572;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4317072;0.3362808;0.2900618;0.7834744;0.4890033;0.4649307;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.004400015;1.033981;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4330072;0.3362808;0.2900618;0.7854268;0.4878789;0.4637207;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.005699992;1.034388;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4343072;0.3362808;0.2900618;0.7873728;0.4867513;0.4625067;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.006999999;1.034792;1;0;;;;;;;
;;12/15/2024 8:10:34 PM;1.299999;10.40005;0.4276607;0.3366343;0.2900618;0.7769097;0.4928125;0.4680661;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.0004999881;1.032249;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.42858;0.3375536;0.2900618;0.7771463;0.4928844;0.4656434;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.001800008;1.031366;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4294992;0.3384728;0.2900618;0.7773814;0.4929558;0.4632182;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.003099985;1.030485;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4304184;0.339392;0.2900618;0.7776151;0.493027;0.4607901;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.004400005;1.029606;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4313377;0.3403113;0.2900618;0.7778476;0.4930976;0.4583593;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.005699982;1.02873;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4322569;0.3412305;0.2900618;0.7780787;0.4931679;0.4559255;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.007000002;1.027856;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4273072;0.3367808;0.2900618;0.7761878;0.4932507;0.4681406;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.0004999936;1.031949;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4273072;0.3380808;0.2900618;0.7745537;0.4944532;0.4659159;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.001800001;1.030289;1;0;;;;;;;
;;12/15/2024 8:10:35 PM;0.7199998;5.759995;0.4273072;0.3393808;0.2900618;0.7729275;0.4956429;0.463695;0.4273072;0.3362808;0.2900618;0.7768185;0.4927848;0.4689972;False;0.003100008;1.028636;1;0;;;;;;;
